Symbol,Report Date,Interest,Profit before tax,Net Profit,EPS
SELMCL,01-Mar-20,3,-587,-587,-17.73
SELMCL,01-Mar-21,2,2507,2507,756.69
SELMCL,01-Mar-22,30,-131,-131,-39.62
SEPC,01-Mar-11,144,98,74,16.76
SEPC,01-Mar-12,227,28,42,9.37
SEPC,01-Jun-13,448,-208,-269,-60.6
SEPC,01-Mar-14,231,-426,-506,-114.14
SEPC,01-Mar-15,301,-253,-266,-30.76
SEPC,01-Mar-16,272,-204,-204,-6.17
SEPC,01-Mar-17,298,-213,-137,-1.47
SEPC,01-Mar-18,104,11,-2,-0.02
SEPC,01-Mar-19,95,31,31,0.31
SEPC,01-Mar-20,115,-77,-77,-0.8
SEPC,01-Mar-21,126,-178,-179,-1.85
SEPC,01-Mar-22,125,-221,-264,-2.71
SEQUENT,01-Mar-11,24,3,-4,-0.02
SEQUENT,01-Mar-12,30,-5,-1,-0.13
SEQUENT,01-Mar-13,33,-73,-65,-5.39
SEQUENT,01-Mar-14,34,-110,-110,-8.09
SEQUENT,01-Mar-15,43,-8,-12,-0.7
SEQUENT,01-Mar-16,38,-14,-16,-0.78
SEQUENT,01-Mar-17,28,-17,-16,-0.57
SEQUENT,01-Mar-18,33,444,431,17.3
SEQUENT,01-Mar-19,33,59,57,1.97
SEQUENT,01-Mar-20,36,94,82,2.81
SEQUENT,01-Mar-21,24,137,104,3.84
SEQUENT,01-Mar-22,16,53,45,1.66
SERVOTECH,01-Mar-21,3,1,1,0.5
SERVOTECH,01-Mar-22,2,6,4,2.16
SESHAPAPER,01-Mar-13,44,16,20,3.64
SESHAPAPER,01-Mar-15,37,26,16,2.61
SESHAPAPER,01-Mar-16,32,50,36,5.71
SESHAPAPER,01-Mar-17,23,172,132,20.97
SESHAPAPER,01-Mar-18,14,176,123,19.54
SESHAPAPER,01-Mar-19,14,273,192,30.44
SESHAPAPER,01-Mar-20,7,256,182,28.79
SESHAPAPER,01-Mar-21,3,93,106,16.87
SESHAPAPER,01-Mar-22,3,146,110,17.44
SETCO,01-Mar-11,13,44,34,2.53
SETCO,01-Mar-12,19,46,45,3.44
SETCO,01-Mar-13,20,29,26,1.96
SETCO,01-Mar-14,23,18,18,1.37
SETCO,01-Mar-15,26,26,21,1.55
SETCO,01-Mar-16,33,28,23,1.74
SETCO,01-Mar-17,51,-22,-14,-0.65
SETCO,01-Mar-18,50,0,-1,0.28
SETCO,01-Mar-19,53,17,-1,0.23
SETCO,01-Mar-20,57,-54,-50,-3.33
SETCO,01-Mar-21,59,-127,-123,-8.98
SETCO,01-Mar-22,108,-254,-257,-16.77
SETUINFRA,01-Mar-11,1.7,15.02,10.58,
SETUINFRA,01-Mar-12,2.68,10.15,6.37,0.51
SETUINFRA,01-Mar-13,5.21,8.44,5.66,0.36
SETUINFRA,01-Mar-14,5.51,17.4,11.69,0.68
SETUINFRA,01-Mar-15,6.59,-2.77,-4.64,-0.07
SETUINFRA,01-Mar-16,6.96,5.61,3.1,0.31
SETUINFRA,01-Mar-17,6.22,9.73,7.13,0.57
SETUINFRA,01-Mar-18,6.9,10.32,7.06,0.56
SETUINFRA,01-Mar-19,8.04,0.06,0.13,0.01
SETUINFRA,01-Mar-20,3.36,-43.7,-43.99,-3.5
SETUINFRA,01-Mar-21,0.61,-28.32,-28.58,-2.27
SETUINFRA,01-Mar-22,0.79,-5.63,-6.12,-0.49
SFCL,01-Mar-12,0,0,0,
SFCL,01-Mar-13,29,41,38,
SFCL,01-Mar-14,87,8,5,0.28
SFCL,01-Mar-15,87,125,120,3.76
SFCL,01-Mar-16,83,144,138,4.14
SFL,01-Mar-12,24,12,8,2.34
SFL,01-Mar-13,23,40,31,9.32
SFL,01-Mar-14,19,36,28,8.57
SFL,01-Mar-15,16,58,43,13.13
SFL,01-Mar-16,12,152,105,32.22
SFL,01-Mar-17,11,178,126,12.86
SFL,01-Mar-18,9,193,134,13.7
SFL,01-Mar-19,10,189,134,13.7
SFL,01-Mar-20,13,256,194,19.82
SFL,01-Mar-21,18,324,240,24.36
SFL,01-Mar-22,17,296,219,22.27
SGFL,01-Mar-09,14.1,-22.43,-11,-8.8
SGFL,01-Mar-10,14.6,-53.8,-44.48,-35.58
SGFL,01-Sep-11,0.09,-38.57,-34.21,-27.37
SGFL,01-Mar-12,0.02,-10.25,-10.05,-8.04
SGFL,01-Mar-13,0.11,-21.26,-20.47,-16.38
SGFL,01-Mar-14,0.01,-1.33,-0.56,-0.45
SGFL,01-Mar-15,1.27,-6.4,-5.57,-4.46
SGFL,01-Mar-16,0.46,-10,-8.82,-7.06
SGJHL,01-Mar-08,26,90,89,
SGJHL,01-Mar-09,75,135,134,
SGJHL,01-Mar-10,85,173,167,
SGJHL,01-Mar-11,124,298,295,48.5
SGJHL,01-Mar-12,136,465,461,75.97
SGJHL,01-Mar-13,238,441,463,72.33
SGJHL,01-Mar-14,334,-1603,-1215,-166.55
SGJHL,01-Mar-15,360,-288,-802,-109.59
SHAHALLOYS,01-Mar-15,70,-184,-140,-70.95
SHAHALLOYS,01-Mar-16,23,189,121,61.09
SHAHALLOYS,01-Mar-17,14,47,36,18.43
SHAHALLOYS,01-Mar-18,0,121,36,17.99
SHAHALLOYS,01-Mar-19,0,-6,8,3.8
SHAHALLOYS,01-Mar-20,0,24,-5,-2.35
SHAHALLOYS,01-Mar-21,2,42,-56,-28.19
SHAHALLOYS,01-Mar-22,2,109,82,41.47
SHAKTIPUMP,01-Jun-07,3,4,4,3.75
SHAKTIPUMP,01-Mar-12,9,18,14,9.85
SHAKTIPUMP,01-Mar-13,12,20,17,11.03
SHAKTIPUMP,01-Mar-14,13,34,25,16.39
SHAKTIPUMP,01-Mar-15,13,36,26,15.7
SHAKTIPUMP,01-Mar-16,14,3,1,0.64
SHAKTIPUMP,01-Mar-17,17,33,22,11.78
SHAKTIPUMP,01-Mar-18,14,54,35,18.96
SHAKTIPUMP,01-Mar-19,18,60,45,24.53
SHAKTIPUMP,01-Mar-20,21,-22,-14,-7.66
SHAKTIPUMP,01-Mar-21,16,111,76,41.13
SHAKTIPUMP,01-Mar-22,16,82,65,35.27
SHALBY,01-Mar-14,2,52,38,11.17
SHALBY,01-Mar-15,5,43,25,7.36
SHALBY,01-Mar-16,10,36,36,4.3
SHALBY,01-Mar-17,11,50,29,3.4
SHALBY,01-Mar-18,12,54,39,3.65
SHALBY,01-Mar-19,8,50,32,2.93
SHALBY,01-Mar-20,7,57,28,2.55
SHALBY,01-Mar-21,5,55,42,3.93
SHALBY,01-Mar-22,8,79,54,5.01
SHALPAINTS,01-Mar-11,10,17,12,2.06
SHALPAINTS,01-Mar-12,15,21,14,2.56
SHALPAINTS,01-Mar-13,17,16,11,1.95
SHALPAINTS,01-Mar-14,21,-4,-3,-0.5
SHALPAINTS,01-Mar-15,21,-15,-11,-1.87
SHALPAINTS,01-Mar-16,22,4,5,0.93
SHALPAINTS,01-Mar-17,23,-15,-10,-1.72
SHALPAINTS,01-Mar-18,26,-67,-46,-8.1
SHALPAINTS,01-Mar-19,25,-109,-82,-15.25
SHALPAINTS,01-Mar-20,20,-56,-38,-7.03
SHALPAINTS,01-Mar-21,19,-24,-50,-9.18
SHALPAINTS,01-Mar-22,22,-64,-64,-8.89
SHANKARA,01-Mar-12,23,45,31,14.71
SHANKARA,01-Mar-13,35,48,32,15.03
SHANKARA,01-Mar-14,42,42,29,13.13
SHANKARA,01-Mar-15,47,35,23,10.32
SHANKARA,01-Mar-16,46,65,41,18.62
SHANKARA,01-Mar-17,51,90,59,25.72
SHANKARA,01-Mar-18,46,116,74,32.29
SHANKARA,01-Mar-19,47,46,33,14.33
SHANKARA,01-Mar-20,43,51,40,17.45
SHANKARA,01-Mar-21,33,20,14,6.06
SHANKARA,01-Mar-22,24,46,34,15.02
SHANTI,01-Mar-16,2,3,2,20.89
SHANTI,01-Mar-17,2,6,4,7.02
SHANTI,01-Mar-18,3,7,5,4.27
SHANTI,01-Mar-19,4,10,6,5.68
SHANTI,01-Mar-20,4,0,0,-0.14
SHANTI,01-Mar-21,3,0,0,0.07
SHANTI,01-Mar-22,2,3,3,2.79
SHARDACROP,01-Mar-11,0,51,41,22.96
SHARDACROP,01-Mar-12,0,86,68,7.62
SHARDACROP,01-Mar-13,0,118,84,9.35
SHARDACROP,01-Mar-14,8,155,111,12.31
SHARDACROP,01-Mar-15,9,175,123,13.63
SHARDACROP,01-Mar-16,8,261,175,19.41
SHARDACROP,01-Mar-17,9,272,190,21.11
SHARDACROP,01-Mar-18,15,287,191,21.14
SHARDACROP,01-Mar-19,20,235,176,19.55
SHARDACROP,01-Mar-20,16,185,165,18.25
SHARDACROP,01-Mar-21,16,309,229,25.4
SHARDACROP,01-Mar-22,15,464,349,38.71
SHARDAMOTR,01-Mar-08,4,28,22,7.27
SHARDAMOTR,01-Mar-09,9,12,8,2.69
SHARDAMOTR,01-Mar-10,8,38,27,8.93
SHARDAMOTR,01-Mar-11,8,28,24,8.17
SHARDAMOTR,01-Mar-12,9,29,28,9.6
SHARDAMOTR,01-Mar-16,12,50,33,11.89
SHARDAMOTR,01-Mar-17,8,76,61,20.51
SHARDAMOTR,01-Mar-18,2,116,88,29.62
SHARDAMOTR,01-Mar-19,0,125,95,31.87
SHARDAMOTR,01-Mar-20,1,78,52,17.64
SHARDAMOTR,01-Mar-21,1,105,67,22.44
SHARDAMOTR,01-Mar-22,1,215,149,50.19
SHARONBIO,01-Jun-08,7,31,27,2.58
SHARONBIO,01-Jun-09,14,22,19,1.77
SHARONBIO,01-Jun-10,21,28,22,2.12
SHARONBIO,01-Jun-11,27,38,33,3.15
SHARONBIO,01-Jun-12,34,54,43,4.05
SHARONBIO,01-Jun-13,43,67,54,5.09
SHARONBIO,01-Jun-14,59,85,70,6.66
SHARONBIO,01-Jun-15,94,-229,-234,-19.67
SHARONBIO,01-Mar-16,71,-290,-300,-25.25
SHASUNPHAR,01-Mar-06,5,43,37,
SHASUNPHAR,01-Mar-07,10,57,53,10.94
SHASUNPHAR,01-Mar-08,15,24,25,5.1
SHASUNPHAR,01-Mar-09,22,-141,-137,-28.38
SHASUNPHAR,01-Mar-10,30,2,4,0.78
SHASUNPHAR,01-Mar-11,32,24,27,5.49
SHASUNPHAR,01-Mar-12,44,80,101,18.25
SHASUNPHAR,01-Mar-13,32,50,53,9.37
SHASUNPHAR,01-Mar-14,50,23,30,5.34
SHASUNPHAR,01-Mar-15,63,30,24,3.95
SHEMAROO,01-Mar-11,15,17,14,29.91
SHEMAROO,01-Mar-12,19,29,21,10.55
SHEMAROO,01-Mar-13,18,37,23,11.81
SHEMAROO,01-Mar-14,19,43,27,13.68
SHEMAROO,01-Mar-15,22,63,41,15.05
SHEMAROO,01-Mar-16,23,83,51,19.19
SHEMAROO,01-Mar-17,32,94,59,22.72
SHEMAROO,01-Mar-18,31,108,71,26.18
SHEMAROO,01-Mar-19,26,128,82,30.52
SHEMAROO,01-Mar-20,24,42,30,11.09
SHEMAROO,01-Mar-21,28,-22,-22,-7.9
SHEMAROO,01-Mar-22,26,5,5,1.94
SHILPAMED,01-Mar-11,3,64,49,6.84
SHILPAMED,01-Mar-12,2,53,41,5.61
SHILPAMED,01-Mar-13,2,57,47,6.44
SHILPAMED,01-Mar-14,4,95,75,10.28
SHILPAMED,01-Mar-15,4,108,73,9.56
SHILPAMED,01-Mar-16,7,122,99,13.46
SHILPAMED,01-Mar-17,3,146,104,13.43
SHILPAMED,01-Mar-18,3,137,103,12.91
SHILPAMED,01-Mar-19,4,136,110,13.77
SHILPAMED,01-Mar-20,5,188,155,19.15
SHILPAMED,01-Mar-21,22,195,146,18.13
SHILPAMED,01-Mar-22,41,102,61,6.99
SHILPI,01-Mar-10,14,16,11,
SHILPI,01-Mar-11,17,23,15,
SHILPI,01-Mar-12,24,33,24,3.69
SHILPI,01-Mar-13,33,69,58,7.72
SHILPI,01-Mar-14,60,112,100,10.15
SHILPI,01-Mar-15,81,178,160,15.59
SHILPI,01-Mar-16,105,197,166,14.78
SHILPI,01-Mar-17,110,-833,-835,-75.42
SHIRPUR-G,01-Mar-13,31,2,2,0.78
SHIRPUR-G,01-Mar-14,34,6,6,1.93
SHIRPUR-G,01-Mar-15,49,22,15,5.24
SHIRPUR-G,01-Mar-16,58,12,5,1.73
SHIRPUR-G,01-Mar-17,35,6,3,0.91
SHIRPUR-G,01-Mar-18,33,16,14,4.92
SHIRPUR-G,01-Mar-19,32,23,21,7.32
SHIRPUR-G,01-Mar-20,53,-141,-141,-48.24
SHIRPUR-G,01-Mar-21,46,-246,-246,-84.32
SHIRPUR-G,01-Mar-22,45,-96,-96,-33.01
SHIVALIK,01-Mar-15,0,3,2,2.1
SHIVALIK,01-Mar-16,5,5,3,3.66
SHIVALIK,01-Mar-17,6,11,8,9.84
SHIVALIK,01-Mar-18,4,20,15,14.39
SHIVALIK,01-Mar-19,3,26,21,9.88
SHIVALIK,01-Mar-20,2,27,22,10.17
SHIVALIK,01-Mar-21,2,29,25,12.77
SHIVALIK,01-Mar-22,3,37,34,17.68
SHIVATEX,01-Mar-17,27,27,15,6.97
SHIVTEX,01-Mar-17,27,27,15,6.97
SHK,01-Mar-11,11,46,32,2697.44
SHK,01-Mar-12,29,63,42,7533.72
SHK,01-Mar-13,23,79,62,5134.66
SHK,01-Mar-14,18,109,79,5980.35
SHK,01-Mar-15,19,94,70,5.32
SHK,01-Mar-16,22,110,73,5.05
SHK,01-Mar-17,6,153,105,7.25
SHK,01-Mar-18,5,143,94,6.49
SHK,01-Mar-19,16,115,88,6.12
SHK,01-Mar-20,26,54,36,2.53
SHK,01-Mar-21,20,194,144,10.24
SHK,01-Mar-22,19,132,149,10.73
SHLAKSHMI,01-Jun-07,28,51,41,28.17
SHLAKSHMI,01-Jun-08,44,68,58,38.99
SHLAKSHMI,01-Jun-09,68,81,63,40.41
SHLAKSHMI,01-Jun-10,74,105,92,45.91
SHLAKSHMI,01-Jun-11,107,129,104,49.36
SHLAKSHMI,01-Jun-12,205,169,110,39.32
SHLAKSHMI,01-Jun-13,357,-368,-416,-145.95
SHLAKSHMI,01-Mar-14,199,-625,-625,-219.41
SHLAKSHMI,01-Mar-15,172,-930,-930,-326.74
SHLAKSHMI,01-Mar-16,3,-151,-151,-53.08
SHLAKSHMI,01-Mar-17,3,-266,-266,-93.58
SHLAKSHMI,01-Mar-18,2,-118,-118,-41.47
SHOPERSTOP,01-Mar-11,30,57,18,4.23
SHOPERSTOP,01-Mar-12,42,8,-24,1.85
SHOPERSTOP,01-Mar-13,55,-31,-54,-1.09
SHOPERSTOP,01-Mar-14,65,-25,-50,-0.8
SHOPERSTOP,01-Mar-15,78,78,49,4.09
SHOPERSTOP,01-Mar-16,85,-7,-40,0.23
SHOPERSTOP,01-Mar-17,86,-58,-78,-3.59
SHOPERSTOP,01-Mar-18,38,231,214,22.34
SHOPERSTOP,01-Mar-19,14,110,65,5.94
SHOPERSTOP,01-Mar-20,197,-72,-142,-12.98
SHOPERSTOP,01-Mar-21,223,-347,-267,-24.43
SHOPERSTOP,01-Mar-22,207,-98,-47,-4.29
SHRADHA,01-Mar-16,0,12,9,14.28
SHRADHA,01-Mar-17,0,5,5,7.38
SHRADHA,01-Mar-18,0,5,4,1.82
SHRADHA,01-Mar-19,0,5,3,1.69
SHRADHA,01-Mar-20,0,3,2,0.99
SHRADHA,01-Mar-21,0,2,2,0.79
SHRADHA,01-Mar-22,0,2,1,0.69
SHREDIGCEM,01-Mar-21,2,83,54,3.79
SHREDIGCEM,01-Mar-22,1,88,55,3.84
SHREEASHTA,01-Mar-08,3,20,13,0.25
SHREEASHTA,01-Mar-09,10,9,2,0.04
SHREEASHTA,01-Sep-10,34,74,55,0.67
SHREEASHTA,01-Mar-11,8,-32,-27,-0.33
SHREEASHTA,01-Mar-12,27,-17,-17,-0.2
SHREEASHTA,01-Mar-13,-14,-8,-17,-0.18
SHREECEM,01-Jun-13,193,1119,1004,288.18
SHREECEM,01-Jun-14,129,815,787,225.97
SHREECEM,01-Jun-15,121,401,426,122.37
SHREECEM,01-Mar-16,76,1176,1143,328.13
SHREECEM,01-Mar-17,129,1531,1339,384.38
SHREECEM,01-Mar-18,135,1827,1384,397.32
SHREECEM,01-Mar-19,248,1146,1015,288.86
SHREECEM,01-Mar-20,291,1934,1544,425.67
SHREECEM,01-Mar-21,251,3004,2290,633.54
SHREECEM,01-Mar-22,216,2892,2337,646.31
SHREEPUSHK,01-Mar-17,3,46,30,10
SHREEPUSHK,01-Mar-18,3,52,37,12.09
SHREEPUSHK,01-Mar-19,4,56,41,13.3
SHREEPUSHK,01-Mar-20,2,40,36,11.58
SHREEPUSHK,01-Mar-21,1,36,29,9.26
SHREEPUSHK,01-Mar-22,2,71,56,18.01
SHRENUJ,01-Mar-06,23,29,19,0.36
SHRENUJ,01-Mar-07,44,51,33,2.71
SHRENUJ,01-Mar-08,57,63,45,3.23
SHRENUJ,01-Mar-09,85,26,21,1.71
SHRENUJ,01-Mar-10,93,55,50,3.69
SHRENUJ,01-Mar-11,101,67,54,3.74
SHRENUJ,01-Mar-12,139,84,68,4.6
SHRENUJ,01-Mar-13,180,92,76,3.8
SHRENUJ,01-Mar-14,183,106,90,4.65
SHRENUJ,01-Mar-15,194,83,73,3.8
SHREYAS,01-Mar-11,7,15,13,5.82
SHREYAS,01-Mar-12,5,7,6,2.56
SHREYAS,01-Mar-13,10,18,15,7.01
SHREYAS,01-Mar-14,12,-1,-5,-2.09
SHREYAS,01-Mar-15,10,67,62,27.95
SHREYAS,01-Mar-16,12,51,50,22.4
SHREYAS,01-Mar-17,15,138,106,48.31
SHREYAS,01-Mar-18,13,96,92,41.92
SHREYAS,01-Mar-19,19,30,30,13.56
SHREYAS,01-Mar-20,19,-85,-66,-30.12
SHREYAS,01-Mar-21,17,47,44,20.16
SHREYAS,01-Mar-22,12,218,211,96.13
SHRIPISTON,01-Mar-11,18,117,83,36.96
SHRIPISTON,01-Mar-12,20,115,84,37.5
SHRIPISTON,01-Mar-13,32,70,49,21.88
SHRIPISTON,01-Mar-14,38,101,70,31.13
SHRIPISTON,01-Mar-15,32,79,57,25.62
SHRIPISTON,01-Mar-16,26,131,92,40.95
SHRIPISTON,01-Mar-17,20,171,118,52.78
SHRIPISTON,01-Mar-18,16,211,139,62.07
SHRIPISTON,01-Mar-19,14,209,138,61.88
SHRIPISTON,01-Mar-20,12,86,73,32.64
SHRIPISTON,01-Mar-21,13,120,89,39.66
SHRIPISTON,01-Mar-22,11,220,164,74.27
SHRIRAMPPS,01-Mar-18,94,312,343,23.15
SHRIRAMPPS,01-Mar-19,113,83,49,3.39
SHRIRAMPPS,01-Mar-20,128,-82,-86,-5.8
SHRIRAMPPS,01-Mar-21,129,-45,-68,-4.6
SHRIRAMPPS,01-Mar-22,122,33,18,0.58
SHYAMCENT,01-Mar-15,3,9,8,159.6
SHYAMCENT,01-Mar-16,3,2,6,0.29
SHYAMCENT,01-Mar-17,1,8,12,0.52
SHYAMCENT,01-Mar-18,2,16,16,0.72
SHYAMCENT,01-Mar-19,1,15,17,0.75
SHYAMCENT,01-Mar-20,0,0,2,0.08
SHYAMMETL,01-Mar-18,49,517,528,90.83
SHYAMMETL,01-Mar-19,64,764,637,25.86
SHYAMMETL,01-Mar-20,86,295,340,14.56
SHYAMMETL,01-Mar-21,62,1055,844,36.1
SHYAMMETL,01-Mar-22,23,2364,1724,67.61
SHYAMTEL,01-Mar-06,42,-76,-77,
SHYAMTEL,01-Mar-07,29,-63,-65,-57.44
SHYAMTEL,01-Mar-08,5,9,4,3.71
SHYAMTEL,01-Mar-09,4,-2,-2,-1.87
SHYAMTEL,01-Mar-10,5,-4,-2,-2.1
SHYAMTEL,01-Mar-11,3,3,3,2.36
SHYAMTEL,01-Mar-12,3,4,2,1.66
SHYAMTEL,01-Mar-13,2,1,1,0.75
SHYAMTEL,01-Mar-14,0,-2,-2,-1.77
SHYAMTEL,01-Mar-15,0,-28,-27,-24.31
SICAGEN,01-Mar-11,5,31,26,6.65
SICAGEN,01-Mar-12,12,29,21,5.19
SICAGEN,01-Mar-13,11,26,18,4.52
SICAGEN,01-Mar-14,7,17,17,4.27
SICAGEN,01-Mar-15,6,8,7,1.67
SICAGEN,01-Mar-16,6,-1,1,0.27
SICAGEN,01-Mar-17,7,8,7,1.89
SICAGEN,01-Mar-18,9,2,1,0.29
SICAGEN,01-Mar-19,9,3,0,0.03
SICAGEN,01-Mar-20,9,3,0,0.09
SICAGEN,01-Mar-21,5,1,-3,-0.81
SICAGEN,01-Mar-22,6,5,-1,-0.15
SICAL,01-Mar-11,17,-14,-11,-2.03
SICAL,01-Mar-12,43,17,16,2.81
SICAL,01-Mar-13,64,4,7,1.26
SICAL,01-Mar-14,61,13,16,1.7
SICAL,01-Mar-15,57,22,20,2.94
SICAL,01-Mar-16,57,26,19,3.31
SICAL,01-Mar-17,59,63,39,7.07
SICAL,01-Mar-18,62,53,34,6.13
SICAL,01-Mar-19,64,43,18,3.53
SICAL,01-Mar-20,55,-133,-122,-18.29
SICAL,01-Mar-21,139,-1167,-1166,-198.15
SICAL,01-Mar-22,21,-252,-266,-44.5
SIEMENS,01-Sep-09,19,1088,700,
SIEMENS,01-Sep-10,20,1207,757,
SIEMENS,01-Sep-11,26,1290,868,
SIEMENS,01-Sep-14,31,844,603,16.94
SIEMENS,01-Sep-15,30,1688,1174,32.98
SIEMENS,01-Sep-16,11,3938,2914,81.82
SIEMENS,01-Sep-17,8,1669,1137,31.92
SIEMENS,01-Sep-18,8,1402,901,25.31
SIEMENS,01-Sep-19,12,1678,1099,30.87
SIEMENS,01-Sep-20,30,1036,769,21.58
SIEMENS,01-Sep-21,25,1460,1090,30.62
SIEMENS,01-Sep-22,36,1993,1543,43.33
SIGACHI,01-Mar-18,4,10,7,22.52
SIGACHI,01-Mar-19,3,25,19,61.86
SIGACHI,01-Mar-20,2,25,20,26.45
SIGACHI,01-Mar-21,1,38,30,39.39
SIGACHI,01-Mar-22,1,52,40,13.02
SIL,01-Mar-11,0,-7,-7,-1.06
SIL,01-Mar-12,0,-10,-10,-1.58
SIL,01-Mar-13,2,-22,-21,-3.2
SIL,01-Mar-14,1,-25,-25,-3.84
SIL,01-Mar-15,1,-7,-7,-1.03
SIL,01-Mar-16,1,-14,-14,-2.2
SIL,01-Mar-17,4,-23,-23,-3.52
SIL,01-Mar-18,8,15,11,1.75
SIL,01-Mar-19,18,-23,-23,-3.64
SIL,01-Mar-20,15,-42,-40,-6.24
SIL,01-Mar-21,14,3,3,0.48
SIL,01-Mar-22,4,221,185,28.71
SILLYMONKS,01-Mar-15,0.05,0.03,-0.02,-0.5
SILLYMONKS,01-Mar-16,0.05,0.32,0.29,3.22
SILLYMONKS,01-Mar-17,0.04,1.58,1.46,12.08
SILLYMONKS,01-Mar-18,0.09,2.12,1.86,1.86
SILLYMONKS,01-Mar-19,0.03,0.89,0.67,0.69
SILLYMONKS,01-Mar-20,0.07,1.85,1.15,1.13
SILLYMONKS,01-Mar-21,0.01,-6.54,-5.45,-5.34
SILLYMONKS,01-Mar-22,0.01,-2.38,-2.16,-2.12
SILVERTUC,01-Mar-15,3,4,3,4.66
SILVERTUC,01-Mar-16,3,5,3,5.47
SILVERTUC,01-Mar-17,3,6,4,7.24
SILVERTUC,01-Mar-18,1,14,8,6.65
SILVERTUC,01-Mar-19,2,15,11,8.32
SILVERTUC,01-Mar-20,2,8,5,4.15
SILVERTUC,01-Mar-21,2,1,1,0.78
SILVERTUC,01-Mar-22,1,9,6,4.98
SIMBHALS,01-Mar-16,140,-113,-114,-29.88
SIMBHALS,01-Mar-17,123,-55,-54,-14.4
SIMBHALS,01-Mar-18,72,-177,-182,-48.43
SIMBHALS,01-Mar-19,57,-27,-31,-9.38
SIMBHALS,01-Mar-20,52,-38,-38,-8.32
SIMBHALS,01-Mar-21,50,-27,-27,-5.31
SIMBHALS,01-Mar-22,29,-21,-22,-5.43
SIMBHSUGAR,01-Sep-09,63,69,72,31.01
SIMBHSUGAR,01-Sep-10,85,-126,-75,-32.25
SIMBHSUGAR,01-Mar-12,164,-155,-114,-41.44
SIMBHSUGAR,01-Mar-13,118,-171,-223,-79.29
SIMBHSUGAR,01-Mar-14,148,-197,-189,-63.81
SIMBHSUGAR,01-Mar-15,147,-214,-224,-78.24
SIMPLEX,01-Mar-10,19,50,36,28.69
SIMPLEX,01-Mar-11,29,44,35,27.46
SIMPLEX,01-Mar-12,38,3,1,0.82
SIMPLEX,01-Mar-13,42,3,2,1.59
SIMPLEX,01-Mar-14,44,2,1,0.94
SIMPLEX,01-Mar-15,61,-38,-36,-28.82
SIMPLEX,01-Mar-16,81,-89,-86,-68.63
SIMPLEX,01-Mar-17,41,1,2,2.05
SIMPLEX,01-Mar-18,7,0,1,1.06
SIMPLEX,01-Mar-19,5,0,1,1.23
SIMPLEX,01-Mar-20,4,0,1,0.85
SIMPLEX,01-Mar-21,2,0,0,0.15
SIMPLEXCAS,01-Mar-19,8.5,-20.04,-15.91,-25.95
SIMPLEXCAS,01-Mar-20,9.66,-39.99,-28.58,-46.61
SIMPLEXCAS,01-Mar-21,10.11,1.51,1.06,1.73
SIMPLEXINF,01-Mar-11,148,200,126,25.18
SIMPLEXINF,01-Mar-12,232,127,82,16.91
SIMPLEXINF,01-Mar-13,290,83,52,10.76
SIMPLEXINF,01-Mar-14,335,86,59,11.82
SIMPLEXINF,01-Mar-15,393,87,53,11.59
SIMPLEXINF,01-Mar-16,429,149,105,21.75
SIMPLEXINF,01-Mar-17,445,153,134,27.65
SIMPLEXINF,01-Mar-18,452,147,113,22.81
SIMPLEXINF,01-Mar-19,471,183,122,21.4
SIMPLEXINF,01-Mar-20,517,-483,-321,-56.14
SIMPLEXINF,01-Mar-21,644,-702,-469,-82.13
SIMPLEXINF,01-Mar-22,755,-801,-527,-92.42
SINTEX,01-Mar-11,109,609,460,14.38
SINTEX,01-Mar-12,136,418,307,9.59
SINTEX,01-Mar-13,173,387,324,8.82
SINTEX,01-Mar-14,289,481,365,9.94
SINTEX,01-Mar-15,283,713,529,10.58
SINTEX,01-Mar-16,68,660,629,12.01
SINTEX,01-Mar-17,93,142,134,2.46
SINTEX,01-Mar-18,114,180,142,2.39
SINTEX,01-Mar-19,226,38,22,0.36
SINTEX,01-Mar-20,748,-1342,-1256,-21.15
SINTEX,01-Mar-21,795,-1306,-1306,-21.8
SINTEX,01-Mar-22,813,-573,-574,-9.58
SIRCA,01-Mar-20,0,34,25,9.18
SIRCA,01-Mar-21,0,23,17,6.05
SIRCA,01-Mar-22,0,38,28,10.12
SIS,01-Mar-12,31,123,86,80.3
SIS,01-Mar-13,31,83,54,53.41
SIS,01-Mar-14,26,102,65,55.37
SIS,01-Mar-15,48,82,48,50.55
SIS,01-Mar-16,48,94,74,61.07
SIS,01-Mar-17,77,110,110,8.14
SIS,01-Mar-18,92,187,163,11.07
SIS,01-Mar-19,94,210,215,14.72
SIS,01-Mar-20,152,289,225,15.38
SIS,01-Mar-21,127,483,367,24.64
SIS,01-Mar-22,98,344,326,22.13
SITASHREE,01-Mar-11,2,2,1,0.48
SITASHREE,01-Mar-12,3,2,1,0.54
SITASHREE,01-Mar-13,6,2,0,0.03
SITASHREE,01-Mar-14,15,4,1,0.52
SITASHREE,01-Mar-15,21,7,2,0.88
SITASHREE,01-Mar-16,21,0,-1,-0.36
SITINET,01-Mar-11,57,-65,-66,-1.38
SITINET,01-Mar-12,57,-92,-95,-2.02
SITINET,01-Mar-13,86,-56,-61,-1.42
SITINET,01-Mar-14,119,-77,-83,-1.81
SITINET,01-Mar-15,121,-85,-102,-1.61
SITINET,01-Mar-16,140,-36,-41,-0.6
SITINET,01-Mar-17,127,-160,-179,-2.16
